x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,movement,flipped,label
0.5395780801773071,0.630681037902832,-5.25357791048009e-07,0.47769105434417725,0.5627670884132385,-0.013996775262057781,0.44580990076065063,0.44512850046157837,-0.020431436598300934,0.4272250533103943,0.3575493097305298,-0.028982719406485558,0.39512693881988525,0.3046214282512665,-0.03258354961872101,0.477101594209671,0.3447147607803345,0.00550558278337121,0.4613024592399597,0.29700350761413574,-0.023567471653223038,0.47149568796157837,0.391327828168869,-0.03975191339850426,0.4849269390106201,0.4116319417953491,-0.04799559712409973,0.5149069428443909,0.3454616367816925,0.0004050519783049822,0.4962090849876404,0.2989996671676636,-0.029492881149053574,0.49820998311042786,0.39884376525878906,-0.03265127167105675,0.5070740580558777,0.4117632210254669,-0.029253188520669937,0.5514647364616394,0.3650837242603302,-0.01026148535311222,0.5348898768424988,0.31940579414367676,-0.03625005856156349,0.5305960774421692,0.4134906828403473,-0.019170006737113,0.5350262522697449,0.4315846562385559,-0.0029418859630823135,0.5837059617042542,0.3924730122089386,-0.023458363488316536,0.5749168395996094,0.36113059520721436,-0.032177623361349106,0.562872052192688,0.42232370376586914,-0.01663288101553917,0.5653805136680603,0.4354303181171417,-0.003389156423509121,0,0,A
0.46042191982269287,0.630681037902832,-5.25357791048009e-07,0.5223089456558228,0.5627670884132385,-0.013996775262057781,0.5541900992393494,0.44512850046157837,-0.020431436598300934,0.5727749466896057,0.3575493097305298,-0.028982719406485558,0.6048730611801147,0.3046214282512665,-0.03258354961872101,0.522898405790329,0.3447147607803345,0.00550558278337121,0.5386975407600403,0.29700350761413574,-0.023567471653223038,0.5285043120384216,0.391327828168869,-0.03975191339850426,0.5150730609893799,0.4116319417953491,-0.04799559712409973,0.48509305715560913,0.3454616367816925,0.0004050519783049822,0.5037909150123596,0.2989996671676636,-0.029492881149053574,0.5017900168895721,0.39884376525878906,-0.03265127167105675,0.4929259419441223,0.4117632210254669,-0.029253188520669937,0.4485352635383606,0.3650837242603302,-0.01026148535311222,0.4651101231575012,0.31940579414367676,-0.03625005856156349,0.4694039225578308,0.4134906828403473,-0.019170006737113,0.4649737477302551,0.4315846562385559,-0.0029418859630823135,0.41629403829574585,0.3924730122089386,-0.023458363488316536,0.4250831604003906,0.36113059520721436,-0.032177623361349106,0.437127947807312,0.42232370376586914,-0.01663288101553917,0.4346194863319397,0.4354303181171417,-0.003389156423509121,0,1,A
0.5242456197738647,0.5923416614532471,-3.6872955888611614e-07,0.46385878324508667,0.5288410186767578,-0.013619097881019115,0.4317229390144348,0.4154331684112549,-0.018658895045518875,0.4110333323478699,0.32891160249710083,-0.026247326284646988,0.37783563137054443,0.28231728076934814,-0.029567744582891464,0.4505670666694641,0.32699304819107056,0.011981078423559666,0.44455546140670776,0.26325076818466187,-0.01451218593865633,0.4541136920452118,0.35140207409858704,-0.029041746631264687,0.46033304929733276,0.37864306569099426,-0.03561931103467941,0.4895521402359009,0.31950485706329346,0.007749257609248161,0.4806550145149231,0.265015184879303,-0.020656485110521317,0.48326218128204346,0.36164775490760803,-0.025869593024253845,0.4882677495479584,0.3791626989841461,-0.022541915997862816,0.5278778672218323,0.33283892273902893,-0.001979147084057331,0.5184454321861267,0.28245171904563904,-0.025512566789984703,0.5165836215019226,0.3707038164138794,-0.010547270998358727,0.5182561278343201,0.3906714618206024,0.005081796087324619,0.5612944960594177,0.35364824533462524,-0.01404617354273796,0.5551923513412476,0.3179410994052887,-0.02105223573744297,0.5465487241744995,0.3779546022415161,-0.005754949524998665,0.5466947555541992,0.39249518513679504,0.00786539725959301,0.18732617032522852,0,A
0.47575438022613525,0.5923416614532471,-3.6872955888611614e-07,0.5361412167549133,0.5288410186767578,-0.013619097881019115,0.5682770609855652,0.4154331684112549,-0.018658895045518875,0.5889666676521301,0.32891160249710083,-0.026247326284646988,0.6221643686294556,0.28231728076934814,-0.029567744582891464,0.5494329333305359,0.32699304819107056,0.011981078423559666,0.5554445385932922,0.26325076818466187,-0.01451218593865633,0.5458863079547882,0.35140207409858704,-0.029041746631264687,0.5396669507026672,0.37864306569099426,-0.03561931103467941,0.5104478597640991,0.31950485706329346,0.007749257609248161,0.5193449854850769,0.265015184879303,-0.020656485110521317,0.5167378187179565,0.36164775490760803,-0.025869593024253845,0.5117322504520416,0.3791626989841461,-0.022541915997862816,0.4721221327781677,0.33283892273902893,-0.001979147084057331,0.4815545678138733,0.28245171904563904,-0.025512566789984703,0.4834163784980774,0.3707038164138794,-0.010547270998358727,0.48174387216567993,0.3906714618206024,0.005081796087324619,0.4387055039405823,0.35364824533462524,-0.01404617354273796,0.44480764865875244,0.3179410994052887,-0.02105223573744297,0.4534512758255005,0.3779546022415161,-0.005754949524998665,0.4533052444458008,0.39249518513679504,0.00786539725959301,0.18732617032522852,1,A
0.5187663435935974,0.5649924278259277,-4.506372874857334e-07,0.45596903562545776,0.5093798637390137,-0.014026223681867123,0.42005208134651184,0.3992019593715668,-0.019059015437960625,0.3994816541671753,0.3069557547569275,-0.026354748755693436,0.3688204884529114,0.2541826069355011,-0.02910250797867775,0.44033321738243103,0.31701380014419556,0.007664856500923634,0.4312400817871094,0.23819588124752045,-0.019635066390037537,0.4405558705329895,0.3303149938583374,-0.03269723802804947,0.44840100407600403,0.366677463054657,-0.03744816407561302,0.47825372219085693,0.307202011346817,0.003958478104323149,0.4664682447910309,0.23227208852767944,-0.025991003960371017,0.4696645438671112,0.33495384454727173,-0.030385438352823257,0.47721579670906067,0.3620072305202484,-0.02564900927245617,0.5161508321762085,0.31735527515411377,-0.004909921437501907,0.5038902759552002,0.24485597014427185,-0.03086676634848118,0.5015182495117188,0.33943238854408264,-0.015127328224480152,0.5060521960258484,0.3694280982017517,0.0024361705873161554,0.5501917004585266,0.33355197310447693,-0.015834243968129158,0.540402889251709,0.2823387682437897,-0.024759849533438683,0.5313273072242737,0.3454771935939789,-0.009266936220228672,0.5334706902503967,0.36894792318344116,0.005302810575813055,0.126370960166876,0,A
0.4812336564064026,0.5649924278259277,-4.506372874857334e-07,0.5440309643745422,0.5093798637390137,-0.014026223681867123,0.5799479186534882,0.3992019593715668,-0.019059015437960625,0.6005183458328247,0.3069557547569275,-0.026354748755693436,0.6311795115470886,0.2541826069355011,-0.02910250797867775,0.559666782617569,0.31701380014419556,0.007664856500923634,0.5687599182128906,0.23819588124752045,-0.019635066390037537,0.5594441294670105,0.3303149938583374,-0.03269723802804947,0.551598995923996,0.366677463054657,-0.03744816407561302,0.5217462778091431,0.307202011346817,0.003958478104323149,0.5335317552089691,0.23227208852767944,-0.025991003960371017,0.5303354561328888,0.33495384454727173,-0.030385438352823257,0.5227842032909393,0.3620072305202484,-0.02564900927245617,0.4838491678237915,0.31735527515411377,-0.004909921437501907,0.4961097240447998,0.24485597014427185,-0.03086676634848118,0.49848175048828125,0.33943238854408264,-0.015127328224480152,0.4939478039741516,0.3694280982017517,0.0024361705873161554,0.4498082995414734,0.33355197310447693,-0.015834243968129158,0.459597110748291,0.2823387682437897,-0.024759849533438683,0.4686726927757263,0.3454771935939789,-0.009266936220228672,0.46652930974960327,0.36894792318344116,0.005302810575813055,0.126370960166876,1,A
0.5126378536224365,0.5520889759063721,-4.500865031786816e-07,0.45039549469947815,0.49793756008148193,-0.0181063711643219,0.413722962141037,0.38641998171806335,-0.02342555671930313,0.39120206236839294,0.2891036868095398,-0.030199415981769562,0.3582136332988739,0.23694340884685516,-0.031639620661735535,0.42438778281211853,0.30187761783599854,0.00822455994784832,0.4192497730255127,0.22020339965820312,-0.018971795216202736,0.4318056106567383,0.31313440203666687,-0.03124050796031952,0.4390013813972473,0.345034658908844,-0.0355808287858963,0.4641989469528198,0.2884713113307953,0.007034739013761282,0.4560830891132355,0.21457742154598236,-0.023120548576116562,0.4616028368473053,0.320760577917099,-0.027118271216750145,0.46629810333251953,0.34053242206573486,-0.022125663235783577,0.5033473372459412,0.2951911985874176,4.487988553592004e-05,0.49473893642425537,0.2257929891347885,-0.027348294854164124,0.49348247051239014,0.32278797030448914,-0.011457246728241444,0.49633246660232544,0.3496912121772766,0.006630172953009605,0.5377019643783569,0.30812984704971313,-0.00931117869913578,0.5310015678405762,0.25610998272895813,-0.018839748576283455,0.5229589343070984,0.3211216628551483,-0.0032533712219446898,0.523833155632019,0.3441537320613861,0.011675979010760784,0.10132023734838101,0,A
0.4873621463775635,0.5520889759063721,-4.500865031786816e-07,0.5496045053005219,0.49793756008148193,-0.0181063711643219,0.586277037858963,0.38641998171806335,-0.02342555671930313,0.6087979376316071,0.2891036868095398,-0.030199415981769562,0.6417863667011261,0.23694340884685516,-0.031639620661735535,0.5756122171878815,0.30187761783599854,0.00822455994784832,0.5807502269744873,0.22020339965820312,-0.018971795216202736,0.5681943893432617,0.31313440203666687,-0.03124050796031952,0.5609986186027527,0.345034658908844,-0.0355808287858963,0.5358010530471802,0.2884713113307953,0.007034739013761282,0.5439169108867645,0.21457742154598236,-0.023120548576116562,0.5383971631526947,0.320760577917099,-0.027118271216750145,0.5337018966674805,0.34053242206573486,-0.022125663235783577,0.49665266275405884,0.2951911985874176,4.487988553592004e-05,0.5052610635757446,0.2257929891347885,-0.027348294854164124,0.5065175294876099,0.32278797030448914,-0.011457246728241444,0.5036675333976746,0.3496912121772766,0.006630172953009605,0.46229803562164307,0.30812984704971313,-0.00931117869913578,0.46899843215942383,0.25610998272895813,-0.018839748576283455,0.4770410656929016,0.3211216628551483,-0.0032533712219446898,0.47616684436798096,0.3441537320613861,0.011675979010760784,0.10132023734838101,1,A
0.5078940391540527,0.5365911722183228,-4.581031021189119e-07,0.44678598642349243,0.4807959198951721,-0.021030059084296227,0.4099108874797821,0.37630602717399597,-0.027816087007522583,0.383687287569046,0.277620792388916,-0.03521440923213959,0.34950581192970276,0.22709263861179352,-0.03665032982826233,0.417743444442749,0.2921079695224762,0.006093276664614677,0.41138744354248047,0.2058701068162918,-0.01994398981332779,0.42665255069732666,0.29883959889411926,-0.031148524954915047,0.4349265694618225,0.3290821611881256,-0.03515378013253212,0.4588618278503418,0.27905845642089844,0.007605395279824734,0.4480064809322357,0.20182955265045166,-0.021969188004732132,0.4558717906475067,0.3100646436214447,-0.025460518896579742,0.4608437716960907,0.32809823751449585,-0.02051972970366478,0.49769699573516846,0.28464531898498535,0.0033488289918750525,0.48790639638900757,0.20878396928310394,-0.024011949077248573,0.48758265376091003,0.3077954351902008,-0.00750333396717906,0.49209076166152954,0.3362732529640198,0.01109333336353302,0.5320759415626526,0.29601287841796875,-0.0033508623018860817,0.5240751504898071,0.23955026268959045,-0.012482068501412868,0.5166890025138855,0.303616464138031,0.0031624522525817156,0.518934965133667,0.3274182975292206,0.018138034269213676,0.07090326883887825,0,A
0.49210596084594727,0.5365911722183228,-4.581031021189119e-07,0.5532140135765076,0.4807959198951721,-0.021030059084296227,0.5900891125202179,0.37630602717399597,-0.027816087007522583,0.616312712430954,0.277620792388916,-0.03521440923213959,0.6504941880702972,0.22709263861179352,-0.03665032982826233,0.582256555557251,0.2921079695224762,0.006093276664614677,0.5886125564575195,0.2058701068162918,-0.01994398981332779,0.5733474493026733,0.29883959889411926,-0.031148524954915047,0.5650734305381775,0.3290821611881256,-0.03515378013253212,0.5411381721496582,0.27905845642089844,0.007605395279824734,0.5519935190677643,0.20182955265045166,-0.021969188004732132,0.5441282093524933,0.3100646436214447,-0.025460518896579742,0.5391562283039093,0.32809823751449585,-0.02051972970366478,0.5023030042648315,0.28464531898498535,0.0033488289918750525,0.5120936036109924,0.20878396928310394,-0.024011949077248573,0.51241734623909,0.3077954351902008,-0.00750333396717906,0.5079092383384705,0.3362732529640198,0.01109333336353302,0.4679240584373474,0.29601287841796875,-0.0033508623018860817,0.47592484951019287,0.23955026268959045,-0.012482068501412868,0.4833109974861145,0.303616464138031,0.0031624522525817156,0.481065034866333,0.3274182975292206,0.018138034269213676,0.07090326883887825,1,A
0.5071641802787781,0.5238402485847473,-5.082258667243877e-07,0.44551941752433777,0.4717961847782135,-0.020583273842930794,0.405021607875824,0.36815351247787476,-0.026854850351810455,0.3769404888153076,0.26796260476112366,-0.0343039333820343,0.3429567217826843,0.21514460444450378,-0.035640567541122437,0.41314491629600525,0.28158092498779297,0.009008348919451237,0.4024064838886261,0.19500327110290527,-0.019189508631825447,0.41979676485061646,0.2865673303604126,-0.03183651342988014,0.4289715588092804,0.3193274140357971,-0.036021653562784195,0.4524831175804138,0.2683693766593933,0.009224306792020798,0.44054096937179565,0.1917526125907898,-0.020427394658327103,0.45080602169036865,0.30129578709602356,-0.023895885795354843,0.45520299673080444,0.32001277804374695,-0.01861238107085228,0.49110329151153564,0.2713901102542877,0.003002137877047062,0.4806583821773529,0.19377650320529938,-0.025987964123487473,0.4833679795265198,0.2970691919326782,-0.009611810557544231,0.4882623851299286,0.3279416859149933,0.009642751887440681,0.5268922448158264,0.28160718083381653,-0.005692807026207447,0.518166720867157,0.22301873564720154,-0.017313653603196144,0.5127273797988892,0.29209455847740173,-0.0018754067132249475,0.51523357629776,0.32085803151130676,0.013774676248431206,0.058319967369502845,0,A
0.4928358197212219,0.5238402485847473,-5.082258667243877e-07,0.5544805824756622,0.4717961847782135,-0.020583273842930794,0.594978392124176,0.36815351247787476,-0.026854850351810455,0.6230595111846924,0.26796260476112366,-0.0343039333820343,0.6570432782173157,0.21514460444450378,-0.035640567541122437,0.5868550837039948,0.28158092498779297,0.009008348919451237,0.5975935161113739,0.19500327110290527,-0.019189508631825447,0.5802032351493835,0.2865673303604126,-0.03183651342988014,0.5710284411907196,0.3193274140357971,-0.036021653562784195,0.5475168824195862,0.2683693766593933,0.009224306792020798,0.5594590306282043,0.1917526125907898,-0.020427394658327103,0.5491939783096313,0.30129578709602356,-0.023895885795354843,0.5447970032691956,0.32001277804374695,-0.01861238107085228,0.5088967084884644,0.2713901102542877,0.003002137877047062,0.5193416178226471,0.19377650320529938,-0.025987964123487473,0.5166320204734802,0.2970691919326782,-0.009611810557544231,0.5117376148700714,0.3279416859149933,0.009642751887440681,0.4731077551841736,0.28160718083381653,-0.005692807026207447,0.481833279132843,0.22301873564720154,-0.017313653603196144,0.48727262020111084,0.29209455847740173,-0.0018754067132249475,0.48476642370224,0.32085803151130676,0.013774676248431206,0.058319967369502845,1,A
